GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-Value	P-adj
gene-J2S48_RS06690	124.862200656528	-2.37095562958078	0.460849087425945	-5.14475496267913	2.67870221469322e-07	2.25564756203614e-06
gene-J2S48_RS24485	560.171184262124	2.64711597162776	0.51487503457537	5.14127855084467	2.72875144433273e-07	2.29228208860852e-06
MSTRG.2482.1	656.631331768807	1.74983631879017	0.340515701765137	5.13878305675632	2.76523418547061e-07	2.31737209370898e-06
gene-J2S48_RS08330	6753.5448437701	-2.05028914917629	0.399253039986338	-5.1353125557828	2.81675500116306e-07	2.35491474202248e-06
MSTRG.1538.1	241.406263889068	-2.42675241283408	0.473500788320611	-5.12512855879536	2.97334795564419e-07	2.47991378300514e-06
rna-J2S48_RS06995	118.404071425092	-3.72295295529921	0.727889768746211	-5.11472082058797	3.14205323231516e-07	2.61439726194774e-06
gene-J2S48_RS04555	7566.60875073681	-2.14465367917165	0.419446546887194	-5.11305599029865	3.16988291243048e-07	2.6313032801526e-06
gene-J2S48_RS14790	828.45282475446	1.52204206771053	0.298175701590006	5.10451408211443	3.31645578886378e-07	2.74646445115599e-06
gene-J2S48_RS10385	6147.27371082383	2.3968034186818	0.469931641249889	5.100323554096	3.39073346589469e-07	2.80135361580875e-06
MSTRG.2142.2	4179.78562239101	-2.22587820630327	0.436922299339741	-5.09444862316922	3.49757663623222e-07	2.88282610746387e-06
gene-J2S48_RS22805	321.575422767844	2.24455914316232	0.440742782353093	5.09267362514432	3.53049150257821e-07	2.90312482007781e-06
gene-J2S48_RS20775	373.711801449981	2.0848115002793	0.410084318911505	5.08386057241364	3.69839471577697e-07	3.03406948228729e-06
gene-J2S48_RS19865	2558.61675538648	-1.68758727489912	0.332197674875189	-5.08006949637192	3.77296818136779e-07	3.08801578021761e-06
MSTRG.2560.1	340.132302050635	-1.94209172579928	0.38248686613002	-5.07753833601989	3.82356375740006e-07	3.11487066097033e-06
MSTRG.3379.1	1231.87577310261	-1.77923623031228	0.350384972680083	-5.0779467415596	3.81535603721703e-07	3.11487066097033e-06
gene-J2S48_RS26380	344.470510432452	-3.02871302792091	0.596623299877625	-5.07642431755873	3.84603889261325e-07	3.12591049671095e-06
rna-J2S48_RS16870	59.0507093748722	-3.99900511287348	0.78858508853816	-5.07111429191064	3.95493154474271e-07	3.20697342621151e-06
MSTRG.2911.1	371.359043518019	1.86139943384405	0.367671311299207	5.062672492087	4.13419719273753e-07	3.34459417232322e-06
gene-J2S48_RS14765	53.0248809561522	-3.9328627611122	0.777196068523528	-5.06032251113111	4.18547913604692e-07	3.37041644260285e-06
MSTRG.2126.1	372.642088532313	-1.84766672137337	0.365159451295921	-5.05989017897841	4.19498021403038e-07	3.37041644260285e-06
MSTRG.3155.1	1028.39651239886	1.58426428603388	0.313077053021591	5.0603015160125	4.1859400518677e-07	3.37041644260285e-06
MSTRG.492.1	212.990268626395	-2.18319153524536	0.431921747584259	-5.05459969880183	4.31294413050524e-07	3.4572639105629e-06
gene-J2S48_RS04310	188.798531297898	1.9634290330439	0.389230813202276	5.04438232135426	4.54988747629849e-07	3.63887119394375e-06
gene-J2S48_RS08880	1686.01352164431	1.81252989401904	0.359832958484587	5.03714251649541	4.72532955929946e-07	3.77057618365057e-06
gene-J2S48_RS15475	4114.94228143691	1.71910265183854	0.341346599871241	5.03623780780883	4.74770667809014e-07	3.77982193030676e-06
gene-J2S48_RS14055	270.190505603549	-2.34841603480854	0.466701605630646	-5.03194333697473	4.85532785080229e-07	3.85673774634023e-06
MSTRG.2499.1	642.75415328362	-2.06537190092998	0.410556424417905	-5.03066516096613	4.88781123811196e-07	3.87375628215072e-06
gene-J2S48_RS20480	1297.23692233734	-1.67127317799312	0.332429813202512	-5.02744673196625	4.97053494963506e-07	3.93042526604326e-06
gene-J2S48_RS00975	570.341396519945	1.96885938340367	0.391661782786587	5.02693770476065	4.98374159243506e-07	3.93199252213964e-06
gene-J2S48_RS07115	236.966372550853	-1.78492943878778	0.355391451976117	-5.02243210652048	5.10212354514596e-07	4.0154638924347e-06
gene-J2S48_RS25515	571.528339915627	-2.97081490667782	0.591555019944487	-5.02204326988317	5.11246616050779e-07	4.0154638924347e-06
gene-J2S48_RS19870	3437.10279840448	-2.14010853504114	0.426631883985359	-5.0162883164039	5.26792577928765e-07	4.12830962077061e-06
gene-J2S48_RS17085	656.477519788661	1.79102316778132	0.35722602877053	5.01369727717074	5.33939691854284e-07	4.17497933161955e-06
gene-J2S48_RS19770	516.118648890067	-1.60878204245948	0.321114905353238	-5.009988685171	5.4433235699726e-07	4.24676224178486e-06
gene-J2S48_RS12175	490.928275914334	1.71850402640331	0.343146488447983	5.00807697078858	5.49765503104381e-07	4.2796190163881e-06
MSTRG.1361.1	1439.64260848702	-2.73223411708913	0.546965941002045	-4.99525457121454	5.87582062745025e-07	4.56385801728564e-06
gene-J2S48_RS15305	449.440361771051	2.0085567197169	0.402726665486716	4.98739440878457	6.11990477815228e-07	4.74292620306802e-06
rna-J2S48_RS19440	447.008915653326	-2.97278558275766	0.599048479904736	-4.96251252190876	6.95870786592846e-07	5.38109352193099e-06
gene-J2S48_RS20375	2946.4973809047	2.06284532440393	0.415721969949038	4.96207916232285	6.97425578841677e-07	5.38123745084228e-06
gene-J2S48_RS13895	337.531257321558	-1.9711047620631	0.397705679982373	-4.95618961778584	7.18890607155262e-07	5.53466768541733e-06
gene-J2S48_RS12135	672.29486998138	-1.46975480702774	0.29729903058346	-4.94369189211043	7.66568226613276e-07	5.88879056540856e-06
gene-J2S48_RS05005	7064.37791558119	1.66001935366728	0.336059260557088	4.93966257890188	7.82578715136043e-07	5.99862853199466e-06
gene-J2S48_RS21475	207.909348202011	-2.17223330595034	0.440836196651899	-4.92752936906772	8.32759092390952e-07	6.36933428088538e-06
gene-J2S48_RS13710	228.673638734947	-1.83110630878598	0.372355190498649	-4.91763336596384	8.75967767516666e-07	6.68521806015443e-06
gene-J2S48_RS18935	1875.35628152242	-1.64005668702734	0.333698239244186	-4.91478975358699	8.88777870675337e-07	6.76823669777327e-06
gene-J2S48_RS09065	270.995219248008	-2.07860764857827	0.423401441499975	-4.90930697168729	9.13988135192801e-07	6.94512025505506e-06
gene-J2S48_RS22285	620.854181046794	-2.17892088787367	0.44393346403375	-4.90821500157964	9.19090665951519e-07	6.96877619659777e-06
gene-J2S48_RS15275	46.9160996136859	3.90324598507545	0.796130322842933	4.90277266558219	9.44933185326064e-07	7.14924610841729e-06
gene-J2S48_RS12120	693.79955685842	2.37848922654831	0.485926858755874	4.89474739601345	9.84320793752674e-07	7.41521664627015e-06
gene-J2S48_RS13065	733.759567561687	1.59306557322281	0.325444180733168	4.89505011161641	9.8280681538064e-07	7.41521664627015e-06
gene-J2S48_RS20285	61.1047319977134	2.48469291343242	0.509633263206728	4.87545278696718	1.0855915938641e-06	8.16057371954063e-06
gene-J2S48_RS00740	279.198382057109	1.99488260536583	0.409727866582039	4.86879894698691	1.12278569014319e-06	8.42209480208053e-06
gene-J2S48_RS01625	1354.11360662058	-1.62088716869571	0.332965684299878	-4.86803068641722	1.12715830864843e-06	8.436828109392e-06
gene-J2S48_RS05060	1074.66941555946	1.44853768470227	0.297631413385006	4.86688440654781	1.13371293272785e-06	8.46779616918049e-06
gene-J2S48_RS19940	96.0210201978219	3.03076497424483	0.62294913561639	4.8651885057132	1.14347769864393e-06	8.52255825180781e-06
gene-J2S48_RS19320	141.62190286109	-2.18042191628904	0.448425291771901	-4.86239727396588	1.15972568374678e-06	8.62530588145433e-06
gene-J2S48_RS14910	662.017719779953	1.53335894458162	0.315695470783916	4.85708249400626	1.19127972166205e-06	8.84121369699613e-06
gene-J2S48_RS15510	382.84082047845	1.45477661163165	0.300041269297902	4.84858837931138	1.24343131022026e-06	9.20875238837543e-06
gene-J2S48_RS13050	935.160802105116	2.008940689953	0.414770138486457	4.84350367479167	1.27569360802659e-06	9.42775255045812e-06
gene-J2S48_RS03905	3138.89576238696	1.38389620243422	0.285885254724576	4.84074005064541	1.29356492808573e-06	9.51965954429474e-06
gene-J2S48_RS19775	3981.39121519008	-1.27603227590578	0.263597781103244	-4.840830869536	1.29297382845222e-06	9.51965954429474e-06
gene-J2S48_RS07450	276.58385764094	1.87917716683111	0.388250071503261	4.84012059432506	1.29760363117212e-06	9.5293616771403e-06
gene-J2S48_RS16885	324.38232009728	-1.88697382542553	0.390043270727396	-4.83785766103976	1.3124607329454e-06	9.61830532951411e-06
gene-J2S48_RS03900	644.18316339915	2.13584382665926	0.441580271971276	4.83681894828444	1.31933497565864e-06	9.6484977447437e-06
MSTRG.559.1	68.9450504894968	2.53078316129788	0.524107397436641	4.82874917178368	1.37393338589051e-06	1.00268513557801e-05
gene-J2S48_RS21530	1632.0851087561	-2.36674547257321	0.490354461034562	-4.8266012867096	1.38882775314949e-06	1.01144773789661e-05
gene-J2S48_RS21885	2235.87912521384	1.63851005647479	0.339546348093767	4.8255858608802	1.39592309600047e-06	1.01450593470739e-05
MSTRG.152.1	100.578284284898	-2.31694578943338	0.480813216411296	-4.81880636877382	1.44419628558668e-06	1.04525198107647e-05
gene-J2S48_RS01805	115.231482470456	-2.29704214752232	0.476642533066422	-4.81921353670345	1.44125230878372e-06	1.04525198107647e-05
gene-J2S48_RS05010	19795.4316034928	-1.85284282674309	0.384675539832252	-4.81663801018143	1.4599719808517e-06	1.05449110287083e-05
gene-J2S48_RS21950	1307.87536294472	-1.39709164728781	0.290143964373838	-4.81516701649432	1.47076825239742e-06	1.06010312513336e-05
gene-J2S48_RS13400	2127.89227690193	-1.37363747295623	0.28580862241449	-4.80614427007781	1.53868884195096e-06	1.10678172758814e-05
MSTRG.50.1	41427.1451166389	4.3198914570199	0.899499015742717	4.80255273370473	1.56655544308162e-06	1.1245171551465e-05
gene-J2S48_RS15300	141.625485761301	3.37218403798823	0.702728539037081	4.79870085055745	1.59698109888894e-06	1.14401324936768e-05
gene-J2S48_RS21785	629.506072843821	-1.52267817341298	0.317938588682533	-4.78922102448343	1.67429986908495e-06	1.19695355947032e-05
gene-J2S48_RS17565	2807.33624645504	1.33353574396053	0.279193957881939	4.77637751933166	1.7848117860627e-06	1.2715542267948e-05
gene-J2S48_RS17770	2348.36238482676	1.69542095919333	0.354968787219542	4.77625363197001	1.78591116067097e-06	1.2715542267948e-05
MSTRG.168.1	91.1322413642095	-2.61797368369701	0.548545081153889	-4.77257708371021	1.81883459898786e-06	1.29019653762493e-05
gene-J2S48_RS25640	444.956360978343	-2.22035668401411	0.46523898613993	-4.7725077866675	1.81946071820359e-06	1.29019653762493e-05
MSTRG.3171.1	1933.16542005899	-1.67860702987455	0.351842716967939	-4.77090173797035	1.83402999981032e-06	1.29790042208799e-05
gene-J2S48_RS00675	402.768359013896	3.18341588253991	0.667773521793364	4.7672089093778	1.86795594073721e-06	1.31924388314565e-05
gene-J2S48_RS24840	231.510969450784	-1.5935292455619	0.334330006224989	-4.76633630213116	1.87606019906757e-06	1.3223015849766e-05
gene-J2S48_RS16925	632.161040608226	1.91065976927737	0.401284934479527	4.76135435225227	1.9229805660929e-06	1.34994006473415e-05
gene-J2S48_RS24725	3664.82933936699	-1.36692894795976	0.287073269758325	-4.76160301901503	1.92061211062054e-06	1.34994006473415e-05
gene-J2S48_RS11525	1049.83458088179	-1.68006556890665	0.353142996747683	-4.75746534514188	1.96038898110884e-06	1.37209139740697e-05
gene-J2S48_RS26130	303.104709463185	-1.70411701487475	0.35821386106569	-4.75726151356898	1.96236879846101e-06	1.37209139740697e-05
gene-J2S48_RS17110	537.78956235986	1.73332822891458	0.364457540771438	4.75591265102017	1.97551880413161e-06	1.3785343368273e-05
gene-J2S48_RS22825	54.9231887121247	-2.75297862126374	0.579007297352649	-4.75465272001057	1.98787825336268e-06	1.38440109771957e-05
gene-J2S48_RS13600	338.749593790671	-1.56890750387151	0.330501078308004	-4.74705714094342	2.06397657033921e-06	1.43454562021791e-05
gene-J2S48_RS06890	197.220029526324	1.80482606038769	0.380408278827257	4.74444474750051	2.09079035590572e-06	1.45030467658173e-05
gene-J2S48_RS04840	4327.77222212079	-2.01060922261862	0.423881590460344	-4.74332754209745	2.10235928337482e-06	1.45544754341146e-05
gene-J2S48_RS19295	376.800865011854	-2.12682156117871	0.449119628615551	-4.73553464526772	2.18478377508644e-06	1.50952614677077e-05
gene-J2S48_RS04585	979.16607665882	-1.45505020413488	0.30748390702321	-4.73211823741088	2.22188918926077e-06	1.53214130511427e-05
gene-J2S48_RS21660	96.47363011187	2.32947413413971	0.49259712019122	4.72896417509594	2.25668194721403e-06	1.55307600414357e-05
gene-J2S48_RS07595	42.8124816168889	3.29975251124448	0.697855222048358	4.72841988852499	2.2627387127469e-06	1.55419092367694e-05
gene-J2S48_RS12455	144.212902527459	2.17710970430792	0.461963828341198	4.71272764390538	2.4442278580979e-06	1.67556363736143e-05
gene-J2S48_RS20700	1284.21987238165	1.5994928667629	0.34049372223187	4.69756933043738	2.63275831232053e-06	1.80127975938649e-05
gene-J2S48_RS06110	199.922298498535	-2.34301436459471	0.499295912422849	-4.69263678371641	2.69706088308399e-06	1.84167724628523e-05
gene-J2S48_RS06685	4993.94985398908	1.47110139450723	0.314157180295242	4.68269225336407	2.83131427470552e-06	1.92959025375358e-05
MSTRG.3174.1	284.622128335435	-1.53636914916251	0.328904974600737	-4.67116422008371	2.99497371182219e-06	2.03716367233264e-05
MSTRG.1169.1	1016.64517437805	-1.45732713780886	0.312552571356855	-4.66266244901553	3.12144511916787e-06	2.11907407993121e-05
gene-J2S48_RS19075	79.5523344636938	-2.75672356334983	0.591502133604068	-4.66054711680058	3.15369954826505e-06	2.13682969392117e-05
gene-J2S48_RS05190	1827.96166276835	1.79178107596883	0.384715765323746	4.65741525944747	3.20204156257863e-06	2.16539606056234e-05
gene-J2S48_RS00945	494.316159803258	1.50107696001689	0.322828455578753	4.6497665682098	3.32310926485853e-06	2.24293868107889e-05
gene-J2S48_RS16770	5561.9359118053	-1.86815385453009	0.402013024747457	-4.64699832972739	3.36799891595118e-06	2.2688654235725e-05
gene-J2S48_RS17010	100.574144570356	2.31138410571764	0.497595363860331	4.64510779961049	3.39898923930844e-06	2.28534727548896e-05
gene-J2S48_RS08435	1276.66140593956	-1.34608247975457	0.289910111562673	-4.64310290006417	3.43215305384106e-06	2.30095088564258e-05
gene-J2S48_RS18950	195.197827507178	-1.93012620355986	0.415714613331484	-4.6429116072973	3.43533346614636e-06	2.30095088564258e-05
gene-J2S48_RS10435	1646.23663910953	2.21996727619138	0.47889734823603	4.6355806403364	3.55936927285809e-06	2.37947911504234e-05
gene-J2S48_RS09095	435.234473127059	-1.61488246750639	0.348586646000977	-4.63265729204631	3.61001864495589e-06	2.40874196443438e-05
MSTRG.3531.1	5192.62918674251	2.43334130108638	0.525655331216165	4.62915746608441	3.6715650414686e-06	2.44515063503127e-05
gene-J2S48_RS24865	166.760732986119	2.7972275090028	0.604350574820453	4.628484898577	3.68350718994914e-06	2.44844889684854e-05
gene-J2S48_RS00685	159.20504210505	2.98658318656294	0.645536327353142	4.62651451206265	3.71870822439769e-06	2.46337241227144e-05
gene-J2S48_RS07970	3905.27167758625	1.60788123964598	0.347541694590774	4.62644127214502	3.72002285495743e-06	2.46337241227144e-05
gene-J2S48_RS17975	1540.00658608329	-1.70060090806811	0.367995720887593	-4.62125185577246	3.81431376474624e-06	2.52104549394454e-05
gene-J2S48_RS19465	1717.5178201221	-1.26775455573178	0.274521739776454	-4.61804794317611	3.87366767822507e-06	2.55545346079518e-05
gene-J2S48_RS21945	727.929092873152	1.5034830364321	0.325707900802323	4.61604717824939	3.91118069834662e-06	2.57535074930605e-05
gene-J2S48_RS14445	916.829378803945	-1.50832417718622	0.32754872130867	-4.60488495012267	4.12693953531349e-06	2.71046060146453e-05
gene-J2S48_RS15760	1478.98226731336	-1.53815797269303	0.334073640370658	-4.6042482459449	4.1395844184514e-06	2.71046060146453e-05
MSTRG.2697.1	131.032903601424	-2.27237126987589	0.493528238210933	-4.60433890898191	4.13778159503001e-06	2.71046060146453e-05
gene-J2S48_RS19395	101.341749590637	2.49099986158119	0.541141183915216	4.603234674468	4.15979047851911e-06	2.7186093369874e-05
gene-J2S48_RS04405	44607.51557519	-1.61821682910568	0.351653485460142	-4.60173692573594	4.18982196729751e-06	2.73313712317378e-05
gene-J2S48_RS18370	8874.48537759826	2.20391834292542	0.479155251116846	4.59959133869113	4.2332055478071e-06	2.75630465315395e-05
gene-J2S48_RS02040	1062.35018688517	1.3838410486671	0.300931356182206	4.59852727287488	4.25488021467904e-06	2.76527743822276e-05
gene-J2S48_RS20720	338.587222929684	1.45898040162948	0.31775948826587	4.59146132690378	4.40153209876879e-06	2.85529017444205e-05
gene-J2S48_RS17180	333.794670905254	1.58753351577069	0.345866319557664	4.59002055418701	4.43202364061346e-06	2.86975578799795e-05
gene-J2S48_RS22355	173.227972853477	2.15134385946352	0.469166928030677	4.58545505006877	4.52998728995567e-06	2.92777591821304e-05
gene-J2S48_RS04775	1200.622777662	-1.71398269700312	0.374390557262202	-4.57806070093467	4.69306522480929e-06	3.02758885497365e-05
MSTRG.33.1	642.867029843571	-1.60559424989647	0.351059808335436	-4.5735632840155	4.79498760320269e-06	3.08765470110644e-05
gene-J2S48_RS15955	124.872300778951	2.13182526322775	0.466318847082472	4.57160433588634	4.84004191538825e-06	3.11094804212936e-05
gene-J2S48_RS10400	8106.60258561145	2.27767650091078	0.4985520223571	4.56858341511117	4.91031644538782e-06	3.15033672311237e-05
gene-J2S48_RS18925	673.857615500158	-1.4193213763427	0.31116875476995	-4.5612592992893	5.08477417725974e-06	3.25630053801478e-05
gene-J2S48_RS05705	629.839256029111	-1.60715364741291	0.35261221620389	-4.55785016388543	5.16798836219205e-06	3.30355168480999e-05
gene-J2S48_RS23975	205.60269078156	-2.39750845455416	0.527462921322795	-4.54535922362386	5.48416414698865e-06	3.49927632183993e-05
gene-J2S48_RS13285	259.968347664141	-1.85730150887314	0.408654978617173	-4.54491345035846	5.49578315498475e-06	3.50031425307483e-05
gene-J2S48_RS15460	359.8154531425	1.71833815676294	0.378306969113762	4.54217949193056	5.56756047780581e-06	3.53959425657963e-05
MSTRG.3198.1	63.9188907798172	2.49971055839468	0.550543098794051	4.54044481507483	5.61356707362946e-06	3.56237780052971e-05
gene-J2S48_RS05640	471.344108188718	-1.8227083629374	0.402125661065771	-4.53268353505867	5.82390351770321e-06	3.68917432595196e-05
gene-J2S48_RS05135	252.823763190031	-1.70089999008975	0.375421792998032	-4.53063733063218	5.88060135413917e-06	3.71836580208475e-05
gene-J2S48_RS04700	160.142384642758	1.88298681429236	0.416102263178005	4.52529818009384	6.03104114418333e-06	3.80661930235571e-05
gene-J2S48_RS11635	594.961651732866	-1.87537363673238	0.414569923455784	-4.52366061941876	6.07791556849168e-06	3.82930543820618e-05
rna-J2S48_RS08400	29.3063358176854	-4.43896682258077	0.982042963938654	-4.52013505068813	6.18001947919894e-06	3.88664420747467e-05
gene-J2S48_RS13850	384.142740179003	-1.59359659983076	0.353239061230016	-4.51138272840406	6.44063885031794e-06	4.04328994492182e-05
gene-J2S48_RS03960	256.015956475979	1.58000539161523	0.350360390060403	4.50965758812756	6.49323452689345e-06	4.05287695776117e-05
gene-J2S48_RS06820	11.5070656521656	4.92736690521075	1.09254196741869	4.51000240920032	6.48268895162056e-06	4.05287695776117e-05
gene-J2S48_RS10460	12447.6682778274	1.90431078249631	0.422301298303025	4.50936520950465	6.50218912435564e-06	4.05287695776117e-05
gene-J2S48_RS13035	560.19785094451	1.68607198580355	0.373844470281151	4.510089408399	6.48003086701396e-06	4.05287695776117e-05
gene-J2S48_RS13090	212.825467853506	1.79583464809855	0.398324144205164	4.50847550725817	6.52951051722802e-06	4.06267768061274e-05
MSTRG.146.1	4255.28490542398	-1.84747554606124	0.409895019169879	-4.50719198735998	6.56911903574222e-06	4.08007517414982e-05
gene-J2S48_RS10345	2066.25549581357	2.25029789016141	0.499546024711799	4.5046858124027	6.64712140815571e-06	4.12121527305654e-05
gene-J2S48_RS17630	141.564690979027	2.00985793228447	0.447003737409708	4.49628887653417	6.91497739243055e-06	4.27971127308908e-05
gene-J2S48_RS10565	883.398709160238	-1.73605948610896	0.386276034595456	-4.49434945641172	6.97829503689639e-06	4.31128174854463e-05
gene-J2S48_RS12735	111.886319584499	1.98877149088276	0.443044989033851	4.48887029558708	7.16018747378584e-06	4.41586914096335e-05
gene-J2S48_RS07430	1542.15638341196	-1.31598615109069	0.293225672735686	-4.48796361796369	7.19072047630356e-06	4.41913926815638e-05
gene-J2S48_RS21860	1109.40398777858	1.91066757268096	0.425710113801868	4.48818928828694	7.18310925207467e-06	4.41913926815638e-05
MSTRG.161.1	5347.96297305265	-1.55286344281605	0.346239360019893	-4.48494198558717	7.2933775773488e-06	4.47437857328421e-05
gene-J2S48_RS15540	87.6592978320061	-2.91770908421628	0.651110112102967	-4.48113004234047	7.42488508131728e-06	4.54709308389064e-05
gene-J2S48_RS18845	73.6603979030184	2.60479855299995	0.581341426836857	4.48066907457971	7.44094074678674e-06	4.54897302547887e-05
MSTRG.127.1	107.57091454645	2.10681609148266	0.471467622201447	4.4686336712693	7.87208129670266e-06	4.80416389936401e-05
gene-J2S48_RS04855	192.625179960582	2.10451560631062	0.471922412438711	4.4594525516076	8.21692607450848e-06	5.00589426765273e-05
gene-J2S48_RS07790	287.046109461489	-2.1375115901405	0.479639447775337	-4.45649664566728	8.33099039429831e-06	5.06657280403246e-05
gene-J2S48_RS13385	3049.0966492883	1.71134444476168	0.384071323351099	4.45579854759751	8.35814911506744e-06	5.07428012999675e-05
gene-J2S48_RS12150	516.276263152791	-1.40112251668367	0.315511233273562	-4.44080073519548	8.96247571374615e-06	5.43175647495723e-05
gene-J2S48_RS21040	563.746321788417	1.52679005493741	0.344042048855697	4.43780072818309	9.08826967665917e-06	5.49848163684578e-05
gene-J2S48_RS10590	81.5555896443971	-2.18430895092772	0.493882607125159	-4.42272904413937	9.74619390768613e-06	5.88636504459043e-05
gene-J2S48_RS04720	34.9662804060034	3.30375738337359	0.747398876746475	4.42034031112715	9.85455859442285e-06	5.94156949333274e-05
gene-J2S48_RS22045	6080.43131472792	1.85397138018123	0.420202630764399	4.41208894101552	1.02378038522737e-05	6.16203211245955e-05
gene-J2S48_RS10415	2285.66700429143	2.30463244119729	0.522971188378345	4.40680575223198	1.04906187408204e-05	6.30336834461302e-05
MSTRG.792.1	698.464060799986	-1.4462821103482	0.328268200637513	-4.40579412669107	1.05397030245143e-05	6.32201707104e-05
gene-J2S48_RS07900	218.453203560353	1.62051313931885	0.367866303724342	4.40516873362005	1.05701568395939e-05	6.32944605283715e-05
gene-J2S48_RS07180	352.814357165305	1.81327454062296	0.411795527488646	4.40333714084099	1.06598312787075e-05	6.37225067735704e-05
gene-J2S48_RS15045	985.325958552726	1.62125845248587	0.370025123932873	4.38148208763248	1.17874736016137e-05	7.03433049854393e-05
gene-J2S48_RS17780	190.690944732849	2.16186768862044	0.493575106303789	4.38001767311546	1.18669683998932e-05	7.06972624231734e-05
MSTRG.3457.1	186.260538745948	-1.98630358683412	0.453838893750205	-4.37667113636011	1.20505581827176e-05	7.16691091919519e-05
gene-J2S48_RS09860	373.352160909031	1.47230502717611	0.337282363431842	4.36520016106219	1.27006406330511e-05	7.54073629450474e-05
gene-J2S48_RS17940	100.878174906611	2.07353745444995	0.477542850804814	4.34209715621409	1.41129095124705e-05	8.3650629479161e-05
MSTRG.2309.1	873.171152335524	-1.21781615995389	0.281000583693234	-4.33385633562729	1.46519811249194e-05	8.6699138311812e-05
gene-J2S48_RS24590	893.733976922196	1.43759288818492	0.33193626077166	4.33093053721493	1.48480520593897e-05	8.77111743069848e-05
gene-J2S48_RS08485	594.543202934758	1.47590395767681	0.340916929856323	4.32921872873495	1.49639255052029e-05	8.82468536106494e-05
gene-J2S48_RS14960	142.814482962686	-1.72556577751418	0.398745549675813	-4.32748598427517	1.50820939266626e-05	8.87942437396623e-05
gene-J2S48_RS20350	1690.43679998344	-1.43970846102728	0.332733084125805	-4.32691706870644	1.51210860506889e-05	8.88744369724217e-05
gene-J2S48_RS17070	206.623832174281	1.67347704417766	0.387019636855792	4.32401068269624	1.53217871949006e-05	8.99032169911837e-05
gene-J2S48_RS12580	655.890235687056	2.03603963642909	0.47127636138844	4.32026683967483	1.55840639924867e-05	9.12892578021421e-05
gene-J2S48_RS21745	998.44163043205	-1.68763458889019	0.390684571348141	-4.3196857840243	1.56251518665753e-05	9.13771402147136e-05
gene-J2S48_RS18130	168.28343856213	1.83231215460716	0.424444865303117	4.31696152879272	1.58191716524899e-05	9.23575971644535e-05
gene-J2S48_RS02520	86.1659456900757	3.08609162587578	0.715699209527727	4.31199529745495	1.61787875780774e-05	9.42999881630699e-05
gene-J2S48_RS16735	339.141110899422	-1.77415044293043	0.411751518215287	-4.30878907410075	1.64150823494315e-05	9.55183280233532e-05
gene-J2S48_RS00710	119.050007068702	-2.41626752246551	0.560933370024343	-4.30758384433547	1.65047540482319e-05	9.58808514609557e-05
gene-J2S48_RS26365	177.639830416667	-1.69583695075074	0.393803465758089	-4.30630275811863	1.66005814265545e-05	9.6277875392749e-05
MSTRG.2785.1	537.08861582828	-4.12930540894466	0.959100566466825	-4.30539356697115	1.66689118896671e-05	9.65143774371965e-05
gene-J2S48_RS00380	1094.63267317228	-1.29486569265596	0.300929079847772	-4.30289320430908	1.68582121464533e-05	9.74493682327162e-05
gene-J2S48_RS00255	111.051111168367	2.13525811127852	0.496448643191915	4.30106545875497	1.69978834496019e-05	9.80948693969613e-05
gene-J2S48_RS03895	5817.12904122399	1.64088889297927	0.381608298544805	4.29992979512371	1.70852224761981e-05	9.84367341021745e-05
gene-J2S48_RS09370	940.328788743278	1.26828350918231	0.295137190862131	4.29726767228999	1.72916341708058e-05	9.94623883420896e-05
MSTRG.644.1	3656.60386821951	-1.3742206527663	0.32078771951221	-4.28389420535157	1.83650263813743e-05	0.000105463421990089
MSTRG.2480.1	1674.24994136207	-2.65591114409224	0.620605438375843	-4.27954861472517	1.87272730587573e-05	0.000107367655523448
gene-J2S48_RS16260	1226.7280330658	-1.33943176361776	0.313447289086429	-4.27322810007916	1.92663185276907e-05	0.000110277636932191
MSTRG.3016.1	226.105617372129	-2.16767030960527	0.507440240560715	-4.27177455853722	1.93923573459616e-05	0.000110817989857918
gene-J2S48_RS17490	3740.12910852241	1.54884518512212	0.36274207992773	4.26982495504989	1.95626439061963e-05	0.000111609025412713
gene-J2S48_RS04880	86.6027627891894	-2.61386120948898	0.613780364533598	-4.25862631085504	2.05686984694521e-05	0.000117157968680473
gene-J2S48_RS05555	109.655927011995	2.61107886308163	0.613365613308595	4.25696975250543	2.07216377970865e-05	0.000117837495459731
MSTRG.1517.1	58.3013538052797	-2.57218650216804	0.605551485828011	-4.24767598192072	2.15999482697286e-05	0.0001224346582344
gene-J2S48_RS16190	340.789241903185	-2.09232492541446	0.49255787786081	-4.24787627903034	2.15806509784105e-05	0.0001224346582344
gene-J2S48_RS24295	271.588467131153	1.61178129503207	0.379749654794781	4.24432589913238	2.19251514747932e-05	0.000124077230397739
gene-J2S48_RS04515	9826.27222302175	-1.86184735786259	0.439188038137508	-4.23929432540613	2.24223520017233e-05	0.000126686288809737
gene-J2S48_RS22250	630.153556298019	-1.22611843572366	0.289481685763095	-4.23556479053769	2.2797795477207e-05	0.000128600124889945
MSTRG.51.1	11399.7481646825	-1.17263871734934	0.277005753367528	-4.23326484411857	2.30322998748249e-05	0.000129714061835228
gene-J2S48_RS05905	65.840653540417	2.05468422394408	0.48547922299684	4.2322804491212	2.31333695070197e-05	0.000130074146682327
